,timestamp,visitorid,event,itemid,transactionid
2537106,1437567544171,1397875,view,108812,
2708530,1438187126443,124822,view,322051,
25302,1433230185551,887400,view,83709,
1806831,1432084707144,581914,view,390093,
1299512,1441742874478,1378046,view,298196,
1521932,1430889291000,481679,view,11532,
1185759,1441202098402,798683,view,177910,
412280,1434948466292,368946,view,198987,
2383247,1437104111430,249916,view,217548,
2608000,1437826518736,349073,view,257338,
477493,1435177986700,53749,view,209855,
1543781,1430925655195,1105303,view,284654,
2247367,1436486623323,307991,view,113685,
1723181,1431700855443,1025166,view,396064,
1681104,1431627385043,1189351,view,264947,
557033,1435498022202,1062858,view,106037,
123438,1433654863827,344495,view,46874,
736311,1438985737878,205522,addtocart,310848,
318369,1434517899610,1221957,view,379092,
2066271,1435806300093,473008,view,384398,
440493,1435019188585,1065781,view,449536,
2341709,1436803045727,1150086,view,457135,
2503014,1437499812489,1377616,view,244587,
1511504,1430844920167,723684,view,144407,
546833,1435370218565,1218469,view,195083,
2642741,1437970792957,519512,view,385834,
678071,1438712068321,290246,view,388461,
2438392,1437249760056,74259,view,179601,
107174,1433549760619,385299,view,310944,
581142,1435640371018,889907,view,167293,
2562906,1437771888808,311899,view,19276,
1562215,1431032051930,1224307,view,358148,
29018,1433246871551,678678,view,65497,
1131843,1440979430226,685049,view,186212,
118210,1433652503389,1165686,view,257200,
527450,1435427690210,669356,view,57389,
1101518,1440781970262,142624,view,358538,
2742719,1438366182904,1318077,view,4241,
2020207,1432908210922,175085,view,358935,
1612370,1431302374764,388556,view,306289,
18915,1433169165511,55734,view,90130,
1675456,1431565033030,432154,view,326324,
602121,1435723284347,589137,view,63639,
1485421,1430769816249,24323,view,60346,
1757968,1431845778547,1354074,view,444918,
541761,1435348676757,766895,view,206930,
1117514,1440875391676,1031018,view,361814,
2166022,1436217686854,196098,view,458158,
1164770,1441132288108,529293,view,192144,
960854,1440107553002,1132037,view,377484,
281721,1434425355540,171348,view,215613,
1584250,1431117650853,217574,addtocart,99496,
1434328,1442349628206,50435,view,358482,
1411310,1442274705032,381926,view,142198,
1383520,1442121601209,96028,view,48057,
1569452,1431043777039,1272193,view,361281,
833062,1439521185671,1092261,view,447877,
2172998,1436240697465,307102,view,78386,
1392784,1442183838374,901236,view,37424,
267035,1434380905452,1403769,view,124,
1921488,1432574073711,803060,view,240900,
342924,1434604097704,1259563,view,389152,
862565,1439697050772,1295811,view,376353,
1292576,1441751013227,1250790,view,419937,
250560,1434118056331,649990,view,7943,
667711,1438721209797,1303048,view,357624,
2462416,1437324781604,1184920,view,400321,
1239845,1441492380890,1149655,view,205872,
1221287,1441381634414,689259,view,426087,
632945,1438541715327,942445,addtocart,377923,
1150861,1441081394254,1165521,view,45330,
2638004,1437931325930,108320,view,221932,
1731992,1431798188180,1090922,view,180033,
2127679,1436057447300,1235708,view,254732,
1188851,1441200500814,891152,view,355741,
1115289,1440855185429,803068,view,182498,
915672,1439938639462,1207438,view,370545,
1665258,1431536372728,453755,view,178935,
2176176,1436214634462,480243,view,114121,
315986,1434435799325,818103,view,200956,
1746073,1431911259970,307677,view,17655,
1628461,1431372930154,1240838,view,336437,
991255,1440273264933,759622,view,356774,
667883,1438731563142,1048029,view,437128,
421274,1434943440640,242890,view,388003,
1224502,1441423125786,488228,view,358842,
807531,1439397527577,10066,view,49647,
633767,1438579987319,496832,addtocart,56630,
393146,1434841112698,999229,view,225778,
2627026,1437931229739,1006739,view,37989,
1573415,1431108476401,761437,view,88453,
1142474,1440992137634,796290,view,324925,
2720259,1438268272888,539656,view,407153,
826442,1439437895569,407858,view,56379,
1255872,1441523519959,167422,view,211415,
256822,1434159448624,524379,view,463652,
577616,1435636198335,1358742,view,149979,
326328,1434471688405,431224,view,338660,
304967,1434520371859,1030512,view,139627,
1154910,1441049198405,1325869,view,374274,
1470208,1430669985094,442536,view,263632,
793091,1439282691116,1241769,view,192463,
2198543,1436290240224,497282,view,134131,
1250484,1441597274275,988516,view,248862,
2578002,1437731532257,1187481,view,441190,
2260634,1436655350185,481170,view,9615,
2521829,1437586913075,1150086,view,58775,
519976,1435433944282,40317,view,406501,
707559,1438916578365,688564,view,369919,
620571,1438477941909,839424,view,150547,
2746616,1438357540241,994780,view,277464,
264628,1434422400763,315383,view,278893,
393873,1434825691047,520678,view,446859,
2292839,1436561927970,657289,view,138136,
1186993,1441247975519,524528,view,430391,
782447,1439245774318,77300,view,410941,
1602566,1431274875951,354860,view,333841,
2089642,1435816880628,460721,view,139296,
107374,1433542015486,555605,view,29871,
2739687,1438383430100,90702,view,224388,
300307,1434315544165,658615,view,18921,
918658,1439940159405,210500,view,308273,
1627759,1431387840828,262944,view,375962,
999604,1440245785677,1349063,view,225083,
55335,1433344060755,947994,view,126396,
2047384,1433052890039,1245664,view,431000,
2430421,1437148592047,1338811,view,3410,
373265,1434726895644,684514,view,194562,
2426191,1437192571383,895579,view,179235,
2551742,1437709912352,477394,view,106610,
1650340,1431462865247,1378559,view,114340,
2688330,1438115878566,1228197,view,42885,
255416,1434096470075,20843,view,227867,
2499431,1437513197946,395890,view,432992,
1690500,1431643545162,763466,view,448259,
1266508,1441691327439,657500,view,66076,
338552,1434599299892,766806,view,145089,
2333383,1436825550956,1270619,view,74861,
1805873,1432062117164,848175,view,414545,
671722,1438727145444,898139,view,35228,
885638,1439740201813,309052,view,212767,
2585499,1437869139118,54249,view,18537,
730268,1439009096345,42200,view,367693,
452327,1435096710460,1143044,view,281451,
802994,1439344319032,516321,view,156173,
2361900,1436891436231,1398102,addtocart,286645,
195871,1433950020189,995708,view,262323,
662475,1438657104692,482322,view,90235,
1370418,1442023700881,856805,view,247012,
2012398,1432954719132,982772,view,390281,
426027,1434967082342,208125,view,253934,
1835354,1432142385343,1370005,view,369565,
355295,1434608501162,904754,view,326382,
2040086,1433013129925,400898,view,273041,
2214505,1436386377335,1300541,view,330128,
1165385,1441113527263,657663,view,149017,
807869,1439414730802,386062,view,280460,
1541587,1430943190292,800112,view,43590,
43924,1433303881521,449718,view,99020,
886639,1439752247914,154592,view,216807,
1585603,1431117955932,1046933,addtocart,204494,
1713148,1431722459816,770704,view,399049,
1046380,1440515268250,1071161,view,17910,
40152,1433268228203,342107,view,298499,
791867,1439337324308,966381,view,331567,
15267,1433187751577,779024,view,317225,
2593605,1437885454754,1189810,view,85951,
939128,1440011744695,29319,view,228012,
1026274,1440465670310,1385435,view,95712,
1573488,1431110861231,950336,view,186360,
1617583,1431380442128,132957,view,19217,
1705733,1431714408313,391470,view,321712,
1505599,1430889537529,97342,view,173766,
820944,1439433230935,9125,view,421018,
2113178,1435914842799,1137722,view,270181,
2355578,1436911381615,1203790,view,368947,
2467471,1437293777249,619042,view,157033,
1693282,1431585261305,628803,view,188944,
1623113,1431409279924,745689,view,302307,
54678,1433363447467,790233,view,176628,
661336,1438620793536,441308,view,199456,
265395,1434432798256,643411,view,234222,
1514020,1430882889904,591230,view,335378,
1631082,1431386816401,589310,view,297987,
112480,1433545234409,330721,view,348615,
1093190,1440708505149,1074909,view,397454,
2185573,1436286528891,241185,view,179504,
145634,1433729504235,190166,view,289486,
1810291,1432071832128,76757,view,95808,
81062,1433436287517,896825,view,109638,
1050407,1440521047037,244756,view,461686,
331221,1434587084538,95405,view,344743,
1926401,1432492901771,181087,view,430002,
787970,1439252132077,765976,addtocart,457146,
574822,1435597093749,1035004,view,109618,
909168,1439869806157,18483,view,48606,
185603,1433872774228,1384099,view,24086,
1854501,1432216575083,1083829,view,413951,
1041619,1440522351381,1110459,view,398777,
1331988,1441915685048,266669,view,67999,
1495014,1430753018321,223666,view,438510,
1478780,1430668710048,603167,view,380313,
1211057,1441337942003,836148,view,355166,
1850107,1432263746530,758328,view,230841,
2198487,1436289794379,513155,view,118195,
912150,1439864415286,1111400,view,171594,
1805721,1432091296713,579960,view,225778,
2751285,1438324904029,937953,view,228644,
2164417,1436211343903,715029,view,47448,
1879066,1432348394760,211614,view,155012,
1390777,1442165429547,1010580,view,370482,
1253174,1441566839010,1046868,view,150268,
2034755,1433037480669,672012,view,197869,
1796339,1432037735871,1285559,view,367664,
1616926,1431329553457,576134,view,284048,
2114203,1435965923530,300785,view,8022,
577116,1435608638776,381475,view,408734,
1410850,1442280788429,1381773,view,232186,
1577318,1431119883193,327671,view,42305,
158256,1433793094379,886907,view,394052,
151171,1433788213046,834045,view,133907,
123486,1433647479298,208709,view,348311,
1037326,1440532829837,833309,view,413420,
849873,1439537765957,619900,view,170936,
2563596,1437749958513,636120,view,294482,
2489074,1437431528410,772112,view,104982,
187176,1433867031241,505883,view,158650,
1951856,1432669928224,59830,view,56303,
2235766,1436465566364,398958,view,52571,
1004442,1440310036402,1119267,view,33182,
2745183,1438349646073,312338,view,190000,
2448487,1437248405137,1249427,view,62549,
1969100,1432781806846,127783,view,378287,
363613,1434685608430,942237,view,390857,
169466,1433831151925,1003777,view,288252,
2324664,1436780727967,691733,view,59580,
2699117,1438228408613,1019430,view,159810,
1055195,1440547913348,589258,view,116574,
1485052,1430759872918,371423,view,109165,
691730,1438817839521,403916,view,254237,
1297617,1441775461396,864276,view,422030,
2531662,1437606689274,328799,view,302399,
803244,1439318924327,1114784,view,169949,
1675650,1431570096546,27253,view,298499,
1257958,1441549012059,7172,view,102111,
2403196,1436994165769,278840,view,309557,
2615610,1437959930479,186618,view,428046,
1831626,1432140398185,491261,view,285411,
112188,1433533408914,405425,view,359820,
696508,1438827290514,873581,view,312974,
1013715,1440310243139,39164,view,287526,
2528952,1437618945223,11594,view,180570,
2139664,1436143852119,326519,view,173313,
2109535,1435958687486,715158,view,89624,
1657332,1431562513607,206061,view,435306,
724955,1438875527726,1087392,view,275198,
315214,1434494562075,473456,view,456299,
64694,1433370415834,663376,view,122488,
2299901,1436757139080,1064730,view,48072,
1941686,1432504141112,899081,view,74959,
198867,1433976585735,1275757,view,395978,
1689139,1431627576327,25983,view,61857,
1118614,1440899456620,875933,view,272324,
1992609,1432829475954,85625,view,450942,
758773,1439145333456,442305,view,385509,
2019574,1432957589132,167489,view,315919,
1678739,1431543051380,776450,view,34450,
1934617,1432470669378,936043,view,132043,
709497,1438881497022,119532,view,80669,
1225851,1441395320979,1279382,view,222273,
1206442,1441340668810,964695,view,99802,
2119720,1435973668397,401973,view,190643,
1533223,1430959984913,1368751,view,121344,
457589,1435082666967,80404,view,100438,
1783680,1431976304841,389532,view,331026,
1404995,1442242250337,310076,view,255533,
2180111,1436294495638,519839,view,369852,
2747219,1438389238841,1157410,view,49974,
348209,1434523445036,17866,view,346802,
2411057,1437006710242,1300257,view,120515,
1082329,1440661996489,1313190,view,357524,
1238702,1441497533520,922513,view,242705,
1685359,1431593343512,944679,view,161967,
2436672,1437283538772,305404,addtocart,225770,
1732303,1431839203739,343014,view,157585,
694214,1438831033025,71388,addtocart,28344,
951222,1440019892924,213123,view,157592,
907587,1439850821128,797409,view,82462,
159248,1433783874917,819230,view,82593,
183880,1433866719046,1204503,view,124127,
132454,1433710883871,179190,view,316806,
2342636,1436845143508,17341,view,277749,
1728576,1431784108823,501454,view,278132,
145807,1433698149546,952388,transaction,375955,15353.0
2232600,1436441383560,172746,view,227653,
2105667,1435945905003,1160459,view,18129,
1800282,1432056737685,220468,view,111732,
1099344,1440807388781,939810,view,339055,
1082035,1440703354194,158382,view,44786,
234450,1434045840274,136245,view,21853,
1851669,1432257500491,1083989,view,154198,
2064628,1435793760911,350473,view,435449,
315923,1434477818612,1044817,view,90201,
1088974,1440685708348,1228137,view,453890,
649026,1438618579676,861682,view,350140,
501382,1435278973085,955495,view,448817,
303229,1434493229220,1122038,view,433625,
1326759,1441840936893,1376581,view,267347,
2202311,1436358524865,434609,view,186837,
986373,1440186590231,103664,view,100385,
262111,1434427238837,1107064,view,225630,
2491658,1437411680433,1017955,view,462033,
1153316,1441033190117,771098,view,10885,
1603545,1431300262273,1081549,view,412769,
1405216,1442224857349,335076,view,91854,
1858665,1432245197973,468949,view,288861,
1734776,1431808581961,712385,view,61240,
323835,1434444914050,497263,view,426170,
2295253,1436583340746,519230,view,416979,
1078085,1440689998640,1011281,view,109618,
1899472,1432430816846,231578,view,171382,
2330251,1436840987676,84922,view,316075,
376887,1434747060494,1080302,view,166138,
900129,1439793438606,1096666,view,319647,
1972174,1432786798502,378947,view,356668,
148047,1433772187233,523614,view,346886,
2517946,1437493938953,493410,view,150215,
1165274,1441120278434,207366,view,102306,
954340,1440092282966,272330,view,387234,
7852,1433186813370,1094490,view,454964,
1160545,1441085492225,891134,view,209184,
1827060,1432166578484,790924,view,304685,
1016363,1440371980410,760288,view,307071,
2035272,1433004574659,1362744,view,267347,
13012,1433179191213,1252850,addtocart,277201,
1411717,1442252364890,337113,view,41833,
2232777,1436461269171,1279674,view,465064,
848324,1439577360647,116403,view,22213,
56888,1433387593655,1213855,view,254007,
2265108,1436637817671,371913,view,212562,
839245,1439518572183,963802,view,450226,
652498,1438647994455,1278843,view,370368,
1927458,1432487320434,117422,addtocart,361656,
860648,1439607091497,910244,view,428095,
1139738,1440991530436,390439,view,124946,
